Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
UA, Ukraine,2117,Neuroterus numismalis,bisexual,Minotetrastichus frontalis,11,Q. petraea Q. robur
UA, Ukraine,2118,Neuroterus numismalis,bisexual,?Pediobius lysis,1,Q. petraea 
HU, Hungary,2119,Neuroterus numismalis,bisexual,Pediobius saulius,2,Q. robur
HU, Hungary,2120,Neuroterus numismalis,bisexual,(Closterocerus trifasciatus),23,Q. petraea Q. robur 
UA, Ukraine,2120,Neuroterus numismalis,bisexual,(Closterocerus trifasciatus),1,Q. petraea
UA, Ukraine,2121,Neuroterus numismalis,asexual,Ceroptres clavicornis,,
HU, Hungary,2122,Neuroterus numismalis,asexual,Synergus pallicornis,1,
UA, Ukraine,2122,Neuroterus numismalis,asexual,Synergus pallicornis,,
AD,Andorra,2123,Neuroterus numismalis,asexual,Synergus pallipes,,
DE, Germany,2123,Neuroterus numismalis,asexual,Synergus pallipes,,
GB, United Kingdom,2123,Neuroterus numismalis,asexual,Synergus pallipes,,
PL, Poland,2123,Neuroterus numismalis,asexual,Synergus pallipes,,
UA, Ukraine,2123,Neuroterus numismalis,asexual,Synergus pallipes,,
DE, Germany,2124,Neuroterus numismalis,asexual,Synergus radiatus,,
ES, Spain,2124,Neuroterus numismalis,asexual,Synergus radiatus,1,Q. lusitanica 
FR, France,2124,Neuroterus numismalis,asexual,Synergus radiatus,4,
GB, United Kingdom,2124,Neuroterus numismalis,asexual,Synergus radiatus,4,
PL, Poland,2124,Neuroterus numismalis,asexual,Synergus radiatus,,
PT, Portugal,2124,Neuroterus numismalis,asexual,Synergus radiatus,,
UA, Ukraine,2124,Neuroterus numismalis,asexual,Synergus radiatus,,
ES, Spain,2125,Neuroterus numismalis,asexual,Eurytoma brunniventris,7,Q. pyrenaica
ES, Spain,2126,Neuroterus numismalis,asexual,Sycophila biguttata,1,Q. pyrenaica 
HU, Hungary,2126,Neuroterus numismalis,asexual,Sycophila biguttata,1,Q. robur
ES, Spain,2127,Neuroterus numismalis,asexual,Torymus flavipes,8,Q. lusitanica Q. pyrenaica 
GB, United Kingdom,2127,Neuroterus numismalis,asexual,Torymus flavipes,14,Q. robur 
HU, Hungary,2127,Neuroterus numismalis,asexual,Torymus flavipes,19,
BG, Bulgaria,2128,Neuroterus numismalis,asexual,Ormyrus pomaceus,1,Q. cerris 
ES, Spain,2128,Neuroterus numismalis,asexual,Ormyrus pomaceus,3,Q. pyrenaica 
HU, Hungary,2128,Neuroterus numismalis,asexual,Ormyrus pomaceus,8,
HU, Hungary,2129,Neuroterus numismalis,asexual,Cecidostiba fungosa,4,
ES, Spain,2130,Neuroterus numismalis,asexual,Mesopolobus dubius,1,Q. pyrenaica 
GB, United Kingdom,2131,Neuroterus numismalis,asexual,Mesopolobus fasciiventris,3,Q. robur 
ES, Spain,2132,Neuroterus numismalis,asexual,Mesopolobus tibialis,21,Q. pyrenaica 
GB, United Kingdom,2132,Neuroterus numismalis,asexual,Mesopolobus tibialis,17,Q. robur 
HU, Hungary,2132,Neuroterus numismalis,asexual,Mesopolobus tibialis,3,Q. robur
ES, Spain,2133,Neuroterus numismalis,asexual,Pediobius lysis,12,Q. lusitanica Q. petraea Q. pyrenaica 
GB, United Kingdom,2133,Neuroterus numismalis,asexual,Pediobius lysis,586,Q. robur 
AT, Austria,2134,Neuroterus politus,bisexual,Ceroptres clavicornis,3,
ES, Spain,2135,Neuroterus politus,bisexual,Synergus umbraculus,8,Q. pyrenaica 
AT, Austria,2136,Neuroterus politus,bisexual,Mesopolobus fuscipes,,
ES, Spain,2136,Neuroterus politus,bisexual,Mesopolobus fuscipes,40,Q. pyrenaica 
FR, France,2136,Neuroterus politus,bisexual,Mesopolobus fuscipes,1,
GB, United Kingdom,2136,Neuroterus politus,bisexual,Mesopolobus fuscipes,6,Q. robur 
AT, Austria,2137,Neuroterus politus,bisexual,Mesopolobus tibialis,,
ES, Spain,2137,Neuroterus politus,bisexual,Mesopolobus tibialis,4,Q. faginea Q. pyrenaica 
FR, France,2137,Neuroterus politus,bisexual,Mesopolobus tibialis,5,
AD,Andorra,2138,Neuroterus politus,bisexual,Mesopolobus sp.,2,Q. petraea
AD,Andorra,2139,Neuroterus politus,asexual,Mesopolobus xanthocerus,1,Q. petraea 
FR, France,2140,Neuroterus politus,asexual,Aprostocetus aethiops,1,
PT, Portugal,2141,Neuroterus quercusbaccarum,bisexual,Ceroptres cerri,,
AT, Austria,2142,Neuroterus quercusbaccarum,bisexual,Saphonecrus connatus,,
SE, Sweden,2143,Neuroterus quercusbaccarum,bisexual,Synergus apicalis,,
AD,Andorra,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
AT, Austria,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
DE, Germany,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
ES, Spain,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,63,Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,8,
GB, United Kingdom,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,20,
HU, Hungary,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,36,Q. petraea Q. pubescens 
IT, Italy,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
NL, Netherlands,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
SE, Sweden,2144,Neuroterus quercusbaccarum,bisexual,Synergus facialis,,
ES, Spain,2145,Neuroterus quercusbaccarum,bisexual,Synergus pallicornis,1,
PL, Poland,2145,Neuroterus quercusbaccarum,bisexual,Synergus pallicornis,,
AD,Andorra,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,2,
AT, Austria,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
DE, Germany,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
DK, Denmark,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
ES, Spain,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,118,Q. canariensis Q. faginea Q. lusitanica Q. petraea Q. pyrenaica Q. robur 
FR, France,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,7,
GB, United Kingdom,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,8,Q. robur 
HU, Hungary,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,35,Q. petraea Q. pubescens 
IT, Italy,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
NL, Netherlands,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
PL, Poland,2146,Neuroterus quercusbaccarum,bisexual,Synergus pallipes,,
AD,Andorra,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,4,
AT, Austria,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,,
DE, Germany,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,278,
DK, Denmark,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,,
ES, Spain,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,56,Q. canariensis Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,9,
GB, United Kingdom,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,26,
HU, Hungary,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,5,Q. petraea 
IT, Italy,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,,
NL, Netherlands,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,,
PL, Poland,2147,Neuroterus quercusbaccarum,bisexual,Synergus radiatus,,
PL, Poland,2148,Neuroterus quercusbaccarum,bisexual,Synergus ruficornis,,
ES, Spain,2149,Neuroterus quercusbaccarum,bisexual,Synergus thaumacerus,,
HU, Hungary,2149,Neuroterus quercusbaccarum,bisexual,Synergus thaumacerus,1,
IT, Italy,2149,Neuroterus quercusbaccarum,bisexual,Synergus thaumacerus,,
SE, Sweden,2149,Neuroterus quercusbaccarum,bisexual,Synergus thaumacerus,1,
UA, Ukraine,2149,Neuroterus quercusbaccarum,bisexual,Synergus thaumacerus,,
AD,Andorra,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,6,Q. pubescens 
AT, Austria,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,,
BG, Bulgaria,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,1,
ES, Spain,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,56,Q. cerris Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,12,
GB, United Kingdom,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,7,Q. robur 
HU, Hungary,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,28,Q. petraea 
IT, Italy,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,,
UA, Ukraine,2150,Neuroterus quercusbaccarum,bisexual,Eurytoma brunniventris,2,Q. robur
AD,Andorra,2151,Neuroterus quercusbaccarum,bisexual,Eurytoma setigera,2,Q. pubescens 
AT, Austria,2151,Neuroterus quercusbaccarum,bisexual,Eurytoma setigera,1,
AT, Austria,2152,Neuroterus quercusbaccarum,bisexual,Sycophila biguttata,65,
ES, Spain,2152,Neuroterus quercusbaccarum,bisexual,Sycophila biguttata,21,Q. faginea Q. pyrenaica Q. robur 
HU, Hungary,2152,Neuroterus quercusbaccarum,bisexual,Sycophila biguttata,1,Q. pubescens
ES, Spain,2153,Neuroterus quercusbaccarum,bisexual,Sycophila variegata,3,Q. pyrenaica 
DE, Germany,2154,Neuroterus quercusbaccarum,bisexual,Megastigmus dorsalis,,
AT, Austria,2155,Neuroterus quercusbaccarum,bisexual,Torymus affinis,,
RO, Romania,2155,Neuroterus quercusbaccarum,bisexual,Torymus affinis,,
AT, Austria,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,,
BG, Bulgaria,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,1,
DE, Germany,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,,
ES, Spain,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,2,Q. pyrenaica 
FR, France,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,,
GB, United Kingdom,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,2,Q. robur 
IT, Italy,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,1,
PL, Poland,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,,
RO, Romania,2156,Neuroterus quercusbaccarum,bisexual,Torymus auratus,,
AD,Andorra,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,2,Q. pubescens 
AT, Austria,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,,
BG, Bulgaria,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,5,
DE, Germany,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,449,
ES, Spain,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,380,Q. cerris Q. faginea Q. lusitanica Q. petraea Q. pyrenaica Q. robur 
FI, Finland,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,7,Q. robur 
FR, France,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,,
GB, United Kingdom,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,37,Q. robur 
HU, Hungary,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,98,Q. dalechampii Q. petraea Q. pubescens Q. robur 
IT, Italy,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,,
PL, Poland,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,,
RO, Romania,2157,Neuroterus quercusbaccarum,bisexual,Torymus flavipes,2,Q. robur 
