Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Stored products,"","",products,,,"","","",FALSE,1.1,"","",Stored,"",products,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Stratiotes aloides,Stratiotes,"",aloides,,,"","",kew-308859,TRUE,1.1,Accepted,Hydrocharitaceae,Stratiotes,"",aloides,"","",L.,kew-308859,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Strelitzia reginae Ait.,Strelitzia,"",reginae,,,"",Ait.,kew-267262,TRUE,1.1,Accepted,Strelitziaceae,Strelitzia,"",reginae,"","",Banks,kew-267262,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Strychnos lucens Baker,Strychnos,"",lucens,,,"",Baker,kew-2598347,TRUE,1.1,Accepted,Loganiaceae,Strychnos,"",lucens,"","",Baker,kew-2598347,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Suaeda fruticosa,Suaeda,"",fruticosa,,,"","",kew-2483984,TRUE,1.1,Synonym,Amaranthaceae,Suaeda,"",vermiculata,"","",Forssk. ex J.F.Gmel.,kew-2483936,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Suaeda maritima,Suaeda,"",maritima,,,"","",kew-2484020,TRUE,1.1,Accepted,Amaranthaceae,Suaeda,"",maritima,"","",(L.) Dumort.,kew-2484020,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Suaeda spergularia,Suaeda,"",spergularia,,,"","","",FALSE,1.1,"","",Suaeda,"",spergularia,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Suaeda vera,Suaeda,"",vera,,,"","",kew-2483959,TRUE,1.1,Accepted,Amaranthaceae,Suaeda,"",vera,"","",Forssk. ex J.F.Gmel.,kew-2483959,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Succisa pratensis,Succisa,"",pratensis,,,"","",kew-2593868,TRUE,1.1,Accepted,Caprifoliaceae,Succisa,"",pratensis,"","",Moench,kew-2593868,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Succisa pretensis,Succisa,"",pretensis,,,"","",kew-2593868,TRUE,1.1,Accepted,Caprifoliaceae,Succisa,"",pratensis,"","",Moench,kew-2593868,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Symphoricarpos albus,Symphoricarpos,"",albus,,,"","",kew-2486129,TRUE,1.1,Accepted,Caprifoliaceae,Symphoricarpos,"",albus,"","",(L.) S.F.Blake,kew-2486129,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphoricarpos orbiculatus Moench.,Symphoricarpos,"",orbiculatus,,,"",Moench.,tro-6000162,TRUE,1.1,Accepted,Caprifoliaceae,Symphoricarpos,"",orbiculatus,"","",Moench,tro-6000162,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphoricarpos rivularis,Symphoricarpos,"",rivularis,,,"","",kew-2485229,TRUE,1.1,Synonym,Caprifoliaceae,Symphoricarpos,"",albus,var.,laevigatus,(Fernald) S.F.Blake,kew-2491411,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphyandra wanneri,Symphyandra,"",wanneri,,,"","",kew-356532,TRUE,1.1,Synonym,Campanulaceae,Campanula,"",wanneri,"","",Rochel,kew-366709,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphytum X uplandicum,Symphytum,×,uplandicum,,,"","",kew-2475726,TRUE,1.1,Accepted,Boraginaceae,Symphytum,×,uplandicum,"","",Nyman,kew-2475726,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphytum caucasicum Bieb.,Symphytum,"",caucasicum,,,"",Bieb.,kew-2475712,TRUE,1.1,Accepted,Boraginaceae,Symphytum,"",caucasicum,"","",M.Bieb.,kew-2475712,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphytum officinale,Symphytum,"",officinale,,,"","",kew-2475636,TRUE,1.1,Accepted,Boraginaceae,Symphytum,"",officinale,"","",L.,kew-2475636,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphytum orientale,Symphytum,"",orientale,,,"","",kew-2475647,TRUE,1.1,Accepted,Boraginaceae,Symphytum,"",orientale,"","",L.,kew-2475647,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Symphytum tuberosum,Symphytum,"",tuberosum,,,"","",kew-2475643,TRUE,1.1,Accepted,Boraginaceae,Symphytum,"",tuberosum,"","",L.,kew-2475643,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Synedrella nodiflora Gaertn.,Synedrella,"",nodiflora,,,"",Gaertn.,gcc-32071,TRUE,1.1,Accepted,Compositae,Synedrella,"",nodiflora,"","",(L.) Gaertn.,gcc-32071,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syngonium podophyllum Schott,Syngonium,"",podophyllum,,,"",Schott,kew-199060,TRUE,1.1,Accepted,Araceae,Syngonium,"",podophyllum,"","",Schott,kew-199060,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syntrichia ruraliformis,Syntrichia,"",ruraliformis,,,"","",tro-35177788,TRUE,1.1,Synonym,Pottiaceae,Syntrichia,"",ruralis,"","",(Hedw.) F. Weber & D. Mohr,tro-35177789,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syrenia cana,Syrenia,"",cana,,,"","",kew-2475203,TRUE,1.1,Accepted,Brassicaceae,Syrenia,"",cana,"","",(Piller & Mitterp.) Neilr.,kew-2475203,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa X henryi C.K.Schneid.,Syringa,×,henryi,,,"",C.K.Schneid.,kew-356272,TRUE,1.1,Unresolved,Oleaceae,Syringa,×,henryi,"","",C.K.Schneid.,kew-356272,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa X persica L.,Syringa,×,persica,,,"",L.,kew-356316,TRUE,1.1,Accepted,Oleaceae,Syringa,"",persica,"","",L.,kew-356316,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa emodi Wallich ex Royle,Syringa,"",emodi,,,"",Wallich ex Royle,kew-356258,TRUE,1.1,Accepted,Oleaceae,Syringa,"",emodi,"","",Wall. ex Royle,kew-356258,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa josikaea,Syringa,"",josikaea,,,"","",kew-356247,TRUE,1.1,Accepted,Oleaceae,Syringa,"",josikaea,"","",J.Jacq. ex Rchb.f.,kew-356247,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa patula Nakai,Syringa,"",patula,,,"",Nakai,kew-356421,TRUE,1.1,Synonym,Oleaceae,Syringa,"",pubescens,subsp.,patula,(Palib.) M.C.Chang & X.L.Chen,kew-356452,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa reticulata Hara,Syringa,"",reticulata,,,"",Hara,kew-356262,TRUE,1.1,Accepted,Oleaceae,Syringa,"",reticulata,"","",(Blume) H.Hara,kew-356262,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa tigerstedtii H. Sm.,Syringa,"",tigerstedtii,,,"",H. Sm.,kew-356293,TRUE,1.1,Synonym,Oleaceae,Syringa,"",tomentella,subsp.,sweginzowii,(Koehne & Lingelsh.) Jin Y.Chen & D.Y.Hong,kew-375010,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa villosa Vahl,Syringa,"",villosa,,,"",Vahl,kew-356492,TRUE,1.1,Accepted,Oleaceae,Syringa,"",villosa,"","",Vahl,kew-356492,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syringa vulgaris,Syringa,"",vulgaris,,,"","",kew-356495,TRUE,1.1,Accepted,Oleaceae,Syringa,"",vulgaris,"","",L.,kew-356495,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syzygium aromaticum Merrill & L.M.Perry,Syzygium,"",aromaticum,,,"",Merrill & L.M.Perry,kew-199236,TRUE,1.1,Accepted,Myrtaceae,Syzygium,"",aromaticum,"","",(L.) Merr. & L.M.Perry,kew-199236,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syzygium cumini Skeels,Syzygium,"",cumini,,,"",Skeels,kew-199476,TRUE,1.1,Accepted,Myrtaceae,Syzygium,"",cumini,"","",(L.) Skeels,kew-199476,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syzygium jambos Alston,Syzygium,"",jambos,,,"",Alston,kew-199743,TRUE,1.1,Accepted,Myrtaceae,Syzygium,"",jambos,"","",(L.) Alston,kew-199743,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syzygium malaccense Merrill & L.M.Perry,Syzygium,"",malaccense,,,"",Merrill & L.M.Perry,kew-199883,TRUE,1.1,Accepted,Myrtaceae,Syzygium,"",malaccense,"","",(L.) Merr. & L.M.Perry,kew-199883,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Syzygium paniculatum Gaertn.,Syzygium,"",paniculatum,,,"",Gaertn.,kew-200058,TRUE,1.1,Accepted,Myrtaceae,Syzygium,"",paniculatum,"","",Gaertn.,kew-200058,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tabernaemontana divaricata R.Br.,Tabernaemontana,"",divaricata,,,"",R.Br.,kew-200675,TRUE,1.1,Accepted,Apocynaceae,Tabernaemontana,"",divaricata,"","",(L.) R.Br. ex Roem. & Schult.,kew-200675,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tabernaemontana recurva Roxb.,Tabernaemontana,"",recurva,,,"",Roxb.,tro-1802146,TRUE,1.1,Synonym,Apocynaceae,Tabernaemontana,"",divaricata,"","",(L.) R.Br. ex Roem. & Schult.,kew-200675,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tagetes patula L. L.,Tagetes,"",patula,,,"",L. L.,gcc-137312,TRUE,1.1,Synonym,Compositae,Tagetes,"",erecta,"","",L.,gcc-3913,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Talisia princeps Oliver,Talisia,"",princeps,,,"",Oliver,tro-28600652,TRUE,1.1,Accepted,Sapindaceae,Talisia,"",princeps,"","",Oliv.,tro-28600652,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tamarindus indica L.,Tamarindus,"",indica,,,"",L.,ild-1720,TRUE,1.1,Accepted,Leguminosae,Tamarindus,"",indica,"","",L.,ild-1720,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tamarix anglica,Tamarix,"",anglica,,,"","",kew-2520301,TRUE,1.1,Synonym,Tamaricaceae,Tamarix,"",gallica,"","",L.,kew-2520053,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tamarix aphylla Karst.,Tamarix,"",aphylla,,,"",Karst.,kew-2520285,TRUE,1.1,Accepted,Tamaricaceae,Tamarix,"",aphylla,"","",(L.) H.Karst.,kew-2520285,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tamarix gallica,Tamarix,"",gallica,,,"","",kew-2520053,TRUE,1.1,Accepted,Tamaricaceae,Tamarix,"",gallica,"","",L.,kew-2520053,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tamarix rhamnoides,Tamarix,"",rhamnoides,,,"","","",FALSE,1.1,"","",Tamarix,"",rhamnoides,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Tamarix tetrandra,Tamarix,"",tetrandra,,,"","",kew-2521227,TRUE,1.1,Accepted,Tamaricaceae,Tamarix,"",tetrandra,"","",Pall. ex M.Bieb.,kew-2521227,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tanacetum cinerariifolium,Tanacetum,"",cinerariifolium,,,"","",gcc-12483,TRUE,1.1,Accepted,Compositae,Tanacetum,"",cinerariifolium,"","",(Trevir.) Sch.Bip.,gcc-12483,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tanacetum corymbosum,Tanacetum,"",corymbosum,,,"","",gcc-103006,TRUE,1.1,Accepted,Compositae,Tanacetum,"",corymbosum,"","",(L.) Sch.Bip.,gcc-103006,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tanacetum parthenium,Tanacetum,"",parthenium,,,"","",gcc-36373,TRUE,1.1,Accepted,Compositae,Tanacetum,"",parthenium,"","",(L.) Sch.Bip.,gcc-36373,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tanacetum vulgare,Tanacetum,"",vulgare,,,"","",gcc-76001,TRUE,1.1,Accepted,Compositae,Tanacetum,"",vulgare,"","",L.,gcc-76001,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taraxacum kok-saghyz,Taraxacum,"",kok-saghyz,,,"","",gcc-80620,TRUE,1.1,Accepted,Compositae,Taraxacum,"",kok-saghyz,"","",L.E.Rodin,gcc-80620,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taraxacum officinale,Taraxacum,"",officinale,,,"","",gcc-1916,TRUE,1.1,Synonym,Compositae,Taraxacum,"",campylodes,"","",G.E.Haglund,gcc-49669,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxodium distichum,Taxodium,"",distichum,,,"","",kew-2434119,TRUE,1.1,Accepted,Cupressaceae,Taxodium,"",distichum,"","",(L.) Rich.,kew-2434119,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxus baccata,Taxus,"",baccata,,,"","",kew-2434158,TRUE,1.1,Accepted,Taxaceae,Taxus,"",baccata,"","",L.,kew-2434158,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxus baccata var. adpressa,Taxus,"",baccata,,var.,adpressa,"",kew-2608908,TRUE,1.1,Synonym,Taxaceae,Taxus,"",canadensis,"","",Marshall,kew-2521219,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxus baccata var. dovastoniana,Taxus,"",baccata,,var.,dovastoniana,"",kew-2871362,TRUE,1.1,Synonym,Taxaceae,Taxus,"",baccata,"","",L.,kew-2434158,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxus baccata var. erecta,Taxus,"",baccata,,var.,erecta,"",kew-2871358,TRUE,1.1,Synonym,Taxaceae,Taxus,"",baccata,"","",L.,kew-2434158,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Taxus baccata var. fastigiata,Taxus,"",baccata,,var.,fastigiata,"",kew-2434158,FALSE,1.1,Accepted,Taxaceae,Taxus,"",baccata,"","",L.,kew-2434158,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Taxus baccata var. hibernica,Taxus,"",baccata,,var.,hibernica,"",kew-2434158,FALSE,1.1,Accepted,Taxaceae,Taxus,"",baccata,"","",L.,kew-2434158,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Tecoma stans HBK,Tecoma,"",stans,,,"",HBK,kew-318413,TRUE,1.1,Unresolved,Bignoniaceae,Tecoma,"",stans,"","",Griseb.,kew-318413,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Tectaria barteri C.Chr.,Tectaria,"",barteri,,,"",C.Chr.,tro-26615085,TRUE,1.1,Unresolved,Tectariaceae,Tectaria,"",barteri,"","",C. Chr.,tro-26615085,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Tectaria muelleri Christensen,Tectaria,"",muelleri,,,"",Christensen,ifn-26884,TRUE,1.1,Unresolved,Tectariaceae,Tectaria,"",mulleri,"","",C.Chr.,ifn-26884,Unresolved,TRUE,FALSE,FALSE,2020-10-09,Species
Tectona grandis L. f.,Tectona,"",grandis,,,"",L. f.,kew-202018,TRUE,1.1,Accepted,Lamiaceae,Tectona,"",grandis,"","",L.f.,kew-202018,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Teesdalia nudicaulis,Teesdalia,"",nudicaulis,,,"","",kew-2437875,TRUE,1.1,Accepted,Brassicaceae,Teesdalia,"",nudicaulis,"","",(L.) W.T.Aiton,kew-2437875,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tephrosia cuspidata,Tephrosia,"",cuspidata,,,"","","",FALSE,1.1,"","",Tephrosia,"",cuspidata,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Tephrosia virginiana Pers.,Tephrosia,"",virginiana,,,"",Pers.,ild-28310,TRUE,1.1,Accepted,Leguminosae,Tephrosia,"",virginiana,"","",(L.) Pers.,ild-28310,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Terminalia catappa L.,Terminalia,"",catappa,,,"",L.,kew-2431102,TRUE,1.1,Accepted,Combretaceae,Terminalia,"",catappa,"","",L.,kew-2431102,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Terminalia superba Engl. & Diels,Terminalia,"",superba,,,"",Engl. & Diels,kew-2434017,TRUE,1.1,Accepted,Combretaceae,Terminalia,"",superba,"","",Engl. & Diels,kew-2434017,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tetragonolobus maritimus,Tetragonolobus,"",maritimus,,,"","",ild-7293,TRUE,1.1,Synonym,Leguminosae,Lotus,"",maritimus,"","",L.,ild-7292,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Teucrium chamaedrys,Teucrium,"",chamaedrys,,,"","",kew-202772,TRUE,1.1,Accepted,Lamiaceae,Teucrium,"",chamaedrys,"","",L.,kew-202772,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Teucrium fruticans,Teucrium,"",fruticans,,,"","",kew-202931,TRUE,1.1,Accepted,Lamiaceae,Teucrium,"",fruticans,"","",L.,kew-202931,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Teucrium scorodonia,Teucrium,"",scorodonia,,,"","",kew-203387,TRUE,1.1,Accepted,Lamiaceae,Teucrium,"",scorodonia,"","",L.,kew-203387,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum Spp.,Thalictrum,"",spp.,,,"","","",FALSE,1.1,"","",Thalictrum,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Thalictrum alpinum,Thalictrum,"",alpinum,,,"","",kew-2516424,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",alpinum,"","",L.,kew-2516424,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum aquilegifolium,Thalictrum,"",aquilegifolium,,,"","",kew-2513374,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",aquilegiifolium,"","",L.,kew-2513374,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Thalictrum aquilegiifolium,Thalictrum,"",aquilegiifolium,,,"","",kew-2513374,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",aquilegiifolium,"","",L.,kew-2513374,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum flavum,Thalictrum,"",flavum,,,"","",kew-2512664,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",flavum,"","",L.,kew-2512664,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum lucidum,Thalictrum,"",lucidum,,,"","",kew-2512323,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",lucidum,"","",L.,kew-2512323,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum minus,Thalictrum,"",minus,,,"","",kew-2512463,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",minus,"","",L.,kew-2512463,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum morisonii,Thalictrum,"",morisonii,,,"","",kew-2512397,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",morisonii,"","",C.C.Gmel.,kew-2512397,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thalictrum simplex,Thalictrum,"",simplex,,,"","",kew-2512711,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",simplex,"","",L.,kew-2512711,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thekopsora galii Detoni,"","",galii,,,"",Detoni,"",FALSE,1.1,"","",Thekopsora,"",galii,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Thelycrania sanguinea,Thelycrania,"",sanguinea,,,"","",kew-203702,TRUE,1.1,Synonym,Cornaceae,Cornus,"",sanguinea,"","",L.,kew-47495,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thelypteris palustris,Thelypteris,"",palustris,,,"","",tro-26600347,TRUE,1.1,Synonym,Thelypteridaceae,Thelypteris,"",confluens,"","",(Thunb.) C.V. Morton,tro-26604410,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Theobroma cacao,Theobroma,"",cacao,,,"","",kew-2519807,TRUE,1.1,Accepted,Malvaceae,Theobroma,"",cacao,"","",L.,kew-2519807,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thesium humifusum,Thesium,"",humifusum,,,"","",kew-2513633,TRUE,1.1,Accepted,Santalaceae,Thesium,"",humifusum,"","",DC.,kew-2513633,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thespesia populnea Soland. ex Correa,Thespesia,"",populnea,,,"",Soland. ex Correa,kew-2515863,TRUE,1.1,Accepted,Malvaceae,Thespesia,"",populnea,"","",(L.) Sol. ex Corrêa,kew-2515863,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thevetia peruviana K.Schum.,Thevetia,"",peruviana,,,"",K.Schum.,kew-203891,TRUE,1.1,Synonym,Apocynaceae,Cascabela,"",thevetia,"","",(L.) Lippold,kew-34836,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thistles,"","",,,,"","","",FALSE,1.1,"","",Thistles,"",,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Thlaspi alpestre,Thlaspi,"",alpestre,,,"","",kew-2437729,TRUE,1.1,Accepted,Brassicaceae,Thlaspi,"",alpestre,"","",Jacq.,kew-2437729,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thlaspi arvense,Thlaspi,"",arvense,,,"","",kew-2437621,TRUE,1.1,Accepted,Brassicaceae,Thlaspi,"",arvense,"","",L.,kew-2437621,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thlaspi perfiolatum,Thlaspi,"",perfiolatum,,,"","","",FALSE,1.1,"","",Thlaspi,"",perfiolatum,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Thlaspi perfoliatum,Thlaspi,"",perfoliatum,,,"","",kew-2432333,TRUE,1.1,Accepted,Brassicaceae,Thlaspi,"",perfoliatum,"","",L.,kew-2432333,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thlaspi rotundifolium,Thlaspi,"",rotundifolium,,,"","",kew-2432241,TRUE,1.1,Accepted,Brassicaceae,Thlaspi,"",rotundifolium,"","",(L.) Gaudin,kew-2432241,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thudium abietiana,Thudium,"",abietiana,,,"","","",FALSE,1.1,"","",Thudium,"",abietiana,,"","","","",TRUE,FALSE,FALSE,2020-10-09,Genus
Thuja occidentalis,Thuja,"",occidentalis,,,"","",kew-2432938,TRUE,1.1,Accepted,Cupressaceae,Thuja,"",occidentalis,"","",L.,kew-2432938,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thuja orientalis,Thuja,"",orientalis,,,"","",kew-2432932,TRUE,1.1,Synonym,Cupressaceae,Platycladus,"",orientalis,"","",(L.) Franco,kew-2411523,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thuja orientalis var. elegantissima,Thuja,"",orientalis,,var.,elegantissima,"",kew-465093,TRUE,1.1,Synonym,Cupressaceae,Platycladus,"",orientalis,"","",(L.) Franco,kew-2411523,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thuja plicata,Thuja,"",plicata,,,"","",kew-2433061,TRUE,1.1,Accepted,Cupressaceae,Thuja,"",plicata,"","",Donn ex D.Don,kew-2433061,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thuja,Thuja,"",,,,"","","",FALSE,1.1,"","",Thuja,"",,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Thunbergia mysorensis T.Anders. ex Bedd.,Thunbergia,"",mysorensis,,,"",T.Anders. ex Bedd.,kew-2609024,TRUE,1.1,Accepted,Acanthaceae,Thunbergia,"",mysorensis,"","",(Wight) T.Anderson,kew-2609024,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymelaea hirsuta,Thymelaea,"",hirsuta,,,"","",kew-2518409,TRUE,1.1,Accepted,Thymelaeaceae,Thymelaea,"",hirsuta,"","",(L.) Endl.,kew-2518409,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus drucei,Thymus,"",drucei,,,"","",kew-204705,TRUE,1.1,Synonym,Lamiaceae,Thymus,"",praecox,subsp.,britannicus,(Ronniger) Holub,kew-205266,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus mastichina,Thymus,"",mastichina,,,"","",kew-205077,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",mastichina,"","",(L.) L.,kew-205077,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus munbyanus,Thymus,"",munbyanus,,,"","",kew-205142,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",munbyanus,"","",Boiss. & Reut.,kew-205142,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus other species,Thymus,"",other,,,species,"","",FALSE,1.1,"","",Thymus,"",other,,species,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Thymus polytrichus,Thymus,"",polytrichus,,,"","",kew-205257,TRUE,1.1,Synonym,Lamiaceae,Thymus,"",praecox,subsp.,polytrichus,(A.Kern. ex Borbás) Jalas,kew-205276,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus polytrichus britannicus,Thymus,"",polytrichus,,,britannicus,"",kew-205258,TRUE,1.1,Synonym,Lamiaceae,Thymus,"",praecox,subsp.,britannicus,(Ronniger) Holub,kew-205266,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus praecox,Thymus,"",praecox,,,"","",kew-205262,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",praecox,"","",Opiz,kew-205262,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus pulegioides,Thymus,"",pulegioides,,,"","",kew-205310,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",pulegioides,"","",L.,kew-205310,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus serpyllum,Thymus,"",serpyllum,,,"","",kew-205442,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",serpyllum,"","",L.,kew-205442,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus serpyllum ssp. serpyllum,Thymus,"",serpyllum,,ssp.,serpyllum,"",kew-205487,TRUE,1.1,Synonym,Lamiaceae,Thymus,"",serpyllum,"","",L.,kew-205442,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus striatus,Thymus,"",striatus,,,"","",kew-205540,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",striatus,"","",Vahl,kew-205540,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus villosus,Thymus,"",villosus,,,"","",kew-205636,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",villosus,"","",L.,kew-205636,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Thymus vulgaris,Thymus,"",vulgaris,,,"","",kew-205645,TRUE,1.1,Accepted,Lamiaceae,Thymus,"",vulgaris,"","",L.,kew-205645,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Tilia X euchlora,Tilia,×,euchlora,,,"","",kew-2518286,TRUE,1.1,Accepted,Malvaceae,Tilia,×,euchlora,"","",K.Koch,kew-2518286,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
